city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
0,2916,46.0,0.0026038612767179756,70.0,0,0,0.043725382092814506,3313.0,0
1,839,22.0,0.012841633523539588,230.0,0,1,0.05219904102969272,679.0,0
0,2574,136.0,0.001749700723509703,120.0,0,0,0.03075337712890103,2027.0,0
1,34,109.0,0.005272117480042321,230.0,0,0,0.06270465938437124,679.0,0
1,2061,336.0,0.0012785213479423873,230.0,0,0,0.046065281875134444,1224.0,0
0,3456,105.0,0.001738944096836981,120.0,0,0,0.032475816381536876,2027.0,0
1,1313,271.0,0.00396098280829624,230.0,0,0,0.1312878642949568,2061.0,0
0,4171,140.0,0.014100070906318254,70.0,0,1,0.038451998264280376,3206.0,0
1,1702,70.0,0.06068983154754529,70.0,1,1,0.1791490196035932,1306.0,0
1,1335,105.0,0.010353857567103069,230.0,0,0,0.06547547615454323,1514.0,0
1,1052,141.0,0.009410104844424741,143.0,0,1,0.06088403882282214,1514.0,0
0,2673,173.0,0.0015058452535124537,234.0,0,0,0.014420055641041485,2896.0,0
1,1514,148.0,0.002935420743639502,230.0,0,0,0.018223260426502515,679.0,0
0,2351,43.0,5.68298186921826E-4,44.0,0,0,0.016071009096962102,3854.0,0
1,1989,170.0,0.001556281757295483,230.0,0,0,0.0674940325842238,1313.0,0
1,916,132.0,0.001721176900639836,143.0,0,0,0.031960744165236,2061.0,0
0,2191,157.0,0.004653591123611021,120.0,0,0,0.09103174321971212,2191.0,1
1,1479,71.0,0.045353982300985377,116.0,0,1,0.2037444195468177,1479.0,1
1,2337,335.0,0.01003977804846471,26.0,0,0,0.10006747783724215,1306.0,0
0,1260,263.0,0.0170599223575878,44.0,0,0,0.17603670703147212,2351.0,0
0,3313,120.0,0.009836545819186526,44.0,0,0,0.018782318011431733,3206.0,0
0,3703,343.0,0.0017943182774101828,141.0,0,0,0.0699268973347967,3703.0,1
1,203,164.0,0.003963454580715422,230.0,0,0,0.05762542361913863,1514.0,0
1,679,10.0,0.015760510821583744,33.0,0,1,0.14415481620797488,679.0,1
0,1386,106.0,7.484287396643998E-4,44.0,0,0,0.012065909193668975,2027.0,0
0,2954,109.0,0.004737987072269383,238.0,0,0,0.07046784356419693,2027.0,0
1,1776,106.0,0.012720156555755565,230.0,0,0,0.07239419191661911,1514.0,0
0,3355,120.0,0.017743061911006736,120.0,1,1,0.03387935535849878,3206.0,0
1,1224,315.0,0.006547223844838795,70.0,0,0,0.15646736453666027,1306.0,0
1,851,236.0,0.0012689015785184476,288.0,0,0,0.055030706416272814,1313.0,0
0,3818,120.0,0.023993030734073943,44.0,0,1,0.0458111240866584,3206.0,0
1,2147,70.0,0.009944160851155471,230.0,0,0,0.029353956368643658,1306.0,0
0,2896,141.0,0.0017877895620931716,33.0,0,0,0.010675782561941183,3206.0,0
0,1153,120.0,0.025670504817755745,44.0,0,1,0.04607576116700737,3206.0,0
1,88,148.0,0.03533831129850313,33.0,0,1,0.21938226443969253,679.0,0
0,2027,190.0,0.0015208635382556734,318.0,0,0,0.04394804790038922,2673.0,0
0,2392,84.0,0.008724090852787976,239.0,0,0,0.039739743476661184,2351.0,0
0,3206,120.0,0.05567356020836067,70.0,0,1,0.10619975369986594,3206.0,1
1,1545,315.0,8.133397366069506E-4,230.0,0,0,0.019437417762988633,1306.0,0
0,3699,44.0,0.037816887106331,92.0,0,1,0.07704489694090001,3854.0,0
0,3854,132.0,8.844607090682116E-4,44.0,0,0,0.02961616078218332,3703.0,0
0,1717,141.0,0.014246947082782017,44.0,0,0,0.08507562212687647,3206.0,0
1,1306,92.0,0.030816246253199432,70.0,0,1,0.10093030074760673,1479.0,0
0,2424,64.0,0.007462686567169607,44.0,0,0,0.08970429038661792,3206.0,0
1,946,257.0,4.892367906074739E-4,230.0,0,0,0.01203037444752294,1479.0,0
1,185,151.0,0.01206322505625853,230.0,0,0,0.04123319958885653,1306.0,0
0,3631,88.0,0.0012509785598455506,44.0,0,0,0.03254182357473246,3313.0,0
0,1069,40.0,0.013460081664488465,67.0,0,0,0.0466281648061733,1717.0,0
