city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
0,2916,46.0,0.0023872045834328003,0.0,0,0,0.0,0.0,0
1,839,22.0,0.01423189619087485,0.0,0,0,0.0,0.0,0
0,2574,136.0,0.0016710432084029601,0.0,0,0,0.0,0.0,0
1,34,109.0,0.005023022185014649,0.0,0,0,0.0,0.0,0
1,2061,336.0,0.0016743407283382169,0.0,0,0,0.0,0.0,0
0,3456,105.0,0.0023872045834328003,0.0,0,0,0.0,0.0,0
1,1313,271.0,0.0016743407283382169,0.0,0,0,0.0,0.0,0
0,4171,140.0,0.015278109333969912,0.0,0,1,0.0,0.0,0
1,1702,70.0,0.024277940560904165,0.0,0,1,0.0,0.0,0
1,1335,105.0,0.005860192549183757,0.0,0,0,0.0,0.0,0
1,1052,141.0,0.007534533277521973,0.0,0,0,0.0,0.0,0
0,2673,173.0,0.005490570541895443,0.0,0,0,0.0,0.0,0
1,1514,148.0,0.01088321473419841,0.0,0,0,0.0,0.0,0
0,2351,43.0,0.0014323227500596801,0.0,0,0,0.0,0.0,0
1,1989,170.0,4.185851820845542E-4,0.0,0,0,0.0,0.0,0
1,916,132.0,0.0016743407283382169,0.0,0,0,0.0,0.0,0
0,2191,157.0,0.006684172833611845,0.0,0,0,0.0,0.0,0
1,1479,71.0,0.018417748011720397,0.0,0,1,0.0,0.0,0
1,2337,335.0,0.007953118459606527,0.0,0,0,0.0,0.0,0
0,1260,263.0,0.005729291000238723,0.0,0,0,0.0,0.0,0
0,3313,120.0,0.03174982095965631,0.0,0,1,0.0,0.0,0
0,3703,343.0,0.0,0.0,0,0,0.0,0.0,0
1,203,164.0,8.371703641691084E-4,0.0,0,0,0.0,0.0,0
1,679,10.0,0.004604437002930095,0.0,0,0,0.0,0.0,0
0,1386,106.0,0.0031033659584626403,0.0,0,0,0.0,0.0,0
0,2954,109.0,0.00405824779183576,0.0,0,0,0.0,0.0,0
1,1776,106.0,0.004604437002930095,0.0,0,0,0.0,0.0,0
0,3355,120.0,0.03174982095965631,0.0,0,1,0.0,0.0,0
1,1224,315.0,0.002511511092507325,0.0,0,0,0.0,0.0,0
1,851,236.0,4.185851820845542E-4,0.0,0,0,0.0,0.0,0
0,3818,120.0,0.03174982095965631,0.0,0,1,0.0,0.0,0
1,2147,70.0,0.024277940560904165,0.0,0,1,0.0,0.0,0
0,2896,141.0,0.009548818333731203,0.0,0,0,0.0,0.0,0
0,1153,120.0,0.03174982095965631,0.0,0,1,0.0,0.0,0
1,88,148.0,0.01088321473419841,0.0,0,0,0.0,0.0,0
0,2027,190.0,0.009071377417044644,0.0,0,0,0.0,0.0,0
0,2392,84.0,0.011936022917163999,0.0,0,0,0.0,0.0,0
0,3206,120.0,0.03174982095965631,0.0,0,1,0.0,0.0,0
1,1545,315.0,0.002511511092507325,0.0,0,0,0.0,0.0,0
0,3699,44.0,0.03867271425161137,0.0,0,1,0.0,0.0,0
0,3854,132.0,0.0011936022917164002,0.0,0,0,0.0,0.0,0
0,1717,141.0,0.009548818333731203,0.0,0,0,0.0,0.0,0
1,1306,92.0,0.02051067392214317,0.0,0,1,0.0,0.0,0
0,2424,64.0,0.0035808068751492002,0.0,0,0,0.0,0.0,0
1,946,257.0,0.004604437002930095,0.0,0,0,0.0,0.0,0
1,185,151.0,0.0230221850146505,0.0,0,1,0.0,0.0,0
0,3631,88.0,0.0014323227500596801,0.0,0,0,0.0,0.0,0
0,1069,40.0,0.012413463833850558,0.0,0,0,0.0,0.0,0
