city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
0,2916,46.0,0.0026038612767176044,70.0,0,0,0.043725382092814506,3313.0,0
1,839,22.0,0.012841633523525424,230.0,0,1,0.05219904102969272,679.0,0
0,2574,136.0,0.0017497007235071662,120.0,0,0,0.03075337712890103,2027.0,0
1,34,109.0,0.00527211748004864,230.0,0,0,0.06270465938437124,679.0,0
1,2061,336.0,0.0012785213479415479,230.0,0,0,0.046065281875134444,1224.0,0
0,3456,105.0,0.0017389440968431028,120.0,0,0,0.032475816381536876,2027.0,0
1,1313,271.0,0.003960982808291198,230.0,0,0,0.1312878642949568,2061.0,0
0,4171,140.0,0.014100070906333721,70.0,0,1,0.038451998264280376,3206.0,0
1,1702,70.0,0.06068983154781488,70.0,1,1,0.1791490196035932,1306.0,0
1,1335,105.0,0.010353857567109234,230.0,0,0,0.06547547615454323,1514.0,0
1,1052,141.0,0.009410104844402384,143.0,0,1,0.06088403882282214,1514.0,0
0,2673,173.0,0.0015058452535123988,234.0,0,0,0.014420055641041485,2896.0,0
1,1514,148.0,0.002935420743639934,230.0,0,0,0.018223260426502515,679.0,0
0,2351,43.0,5.682981869198255E-4,44.0,0,0,0.016071009096962102,3854.0,0
1,1989,170.0,0.0015562817572991583,230.0,0,0,0.0674940325842238,1313.0,0
1,916,132.0,0.001721176900641479,143.0,0,0,0.031960744165236,2061.0,0
0,2191,157.0,0.004653591123615002,120.0,0,0,0.09103174321971212,2191.0,1
1,1479,71.0,0.04535398230088516,116.0,0,1,0.2037444195468177,1479.0,1
1,2337,335.0,0.010039778048442303,26.0,0,0,0.10006747783724215,1306.0,0
0,1260,263.0,0.017059922357655792,44.0,0,0,0.17603670703147212,2351.0,0
0,3313,120.0,0.009836545819179155,44.0,0,0,0.018782318011431733,3206.0,0
0,3703,343.0,0.0017943182774084485,141.0,0,0,0.0699268973347967,3703.0,1
1,203,164.0,0.003963454580732904,230.0,0,0,0.05762542361913863,1514.0,0
1,679,10.0,0.015760510821592962,33.0,0,1,0.14415481620797488,679.0,1
0,1386,106.0,7.48428739663605E-4,44.0,0,0,0.012065909193668975,2027.0,0
0,2954,109.0,0.004737987072265553,238.0,0,0,0.07046784356419693,2027.0,0
1,1776,106.0,0.01272015655577306,230.0,0,0,0.07239419191661911,1514.0,0
0,3355,120.0,0.017743061910973027,120.0,1,1,0.03387935535849878,3206.0,0
1,1224,315.0,0.006547223844841224,70.0,0,0,0.15646736453666027,1306.0,0
1,851,236.0,0.0012689015785191408,288.0,0,0,0.055030706416272814,1313.0,0
0,3818,120.0,0.02399303073408951,44.0,0,1,0.0458111240866584,3206.0,0
1,2147,70.0,0.009944160851210618,230.0,0,0,0.029353956368643658,1306.0,0
0,2896,141.0,0.0017877895620922594,33.0,0,0,0.010675782561941183,3206.0,0
0,1153,120.0,0.02567050481772465,44.0,0,1,0.04607576116700737,3206.0,0
1,88,148.0,0.03533831129826973,33.0,0,1,0.21938226443969253,679.0,0
0,2027,190.0,0.0015208635382564768,318.0,0,0,0.04394804790038922,2673.0,0
0,2392,84.0,0.008724090852819192,239.0,0,0,0.039739743476661184,2351.0,0
0,3206,120.0,0.05567356020829686,70.0,0,1,0.10619975369986594,3206.0,1
1,1545,315.0,8.133397366072318E-4,230.0,0,0,0.019437417762988633,1306.0,0
0,3699,44.0,0.03781688710623683,92.0,0,1,0.07704489694090001,3854.0,0
0,3854,132.0,8.844607090702423E-4,44.0,0,0,0.02961616078218332,3703.0,0
0,1717,141.0,0.014246947082767856,44.0,0,0,0.08507562212687647,3206.0,0
1,1306,92.0,0.030816246253331157,70.0,0,1,0.10093030074760673,1479.0,0
0,2424,64.0,0.007462686567164114,44.0,0,0,0.08970429038661792,3206.0,0
1,946,257.0,4.89236790606656E-4,230.0,0,0,0.01203037444752294,1479.0,0
1,185,151.0,0.012063225056272022,230.0,0,0,0.04123319958885653,1306.0,0
0,3631,88.0,0.0012509785598448793,44.0,0,0,0.03254182357473246,3313.0,0
0,1069,40.0,0.013460081664454147,67.0,0,0,0.0466281648061733,1717.0,0
