city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
0,2916,46.0,0.0019762845849802375,0.0,0,0,0.0,0.0,0
1,839,22.0,0.011401641836424448,0.0,0,0,0.0,0.0,0
0,2574,136.0,0.0018242626938279117,0.0,0,0,0.0,0.0,0
1,34,109.0,0.004408634843417453,0.0,0,0,0.0,0.0,0
1,2061,336.0,0.0022803283672848894,0.0,0,0,0.0,0.0,0
0,3456,105.0,0.0036485253876558234,0.0,0,0,0.0,0.0,0
1,1313,271.0,0.0013681970203709337,0.0,0,0,0.0,0.0,0
0,4171,140.0,0.014138035877166315,0.0,0,0,0.0,0.0,0
1,1702,70.0,0.031468531468531305,0.0,0,1,0.0,0.0,0
1,1335,105.0,0.0036485253876558234,0.0,0,0,0.0,0.0,0
1,1052,141.0,0.008817269686834906,0.0,0,0,0.0,0.0,0
0,2673,173.0,0.005168744299179083,0.0,0,0,0.0,0.0,0
1,1514,148.0,0.008513225904530254,0.0,0,0,0.0,0.0,0
0,2351,43.0,0.0024323502584372154,0.0,0,0,0.0,0.0,0
1,1989,170.0,4.560656734569778E-4,0.0,0,0,0.0,0.0,0
1,916,132.0,0.0013681970203709337,0.0,0,0,0.0,0.0,0
0,2191,157.0,0.005472788081483735,0.0,0,0,0.0,0.0,0
1,1479,71.0,0.013377926421404686,0.0,0,0,0.0,0.0,0
1,2337,335.0,0.006080875646093039,0.0,0,0,0.0,0.0,0
0,1260,263.0,0.007297050775311647,0.0,0,0,0.0,0.0,0
0,3313,120.0,0.025387655822438328,0.0,0,1,0.0,0.0,0
0,3703,343.0,0.0,0.0,0,0,0.0,0.0,0
1,203,164.0,0.0021283064761325634,0.0,0,0,0.0,0.0,0
1,679,10.0,0.004256612952265127,0.0,0,0,0.0,0.0,0
0,1386,106.0,0.0036485253876558234,0.0,0,0,0.0,0.0,0
0,2954,109.0,0.004408634843417453,0.0,0,0,0.0,0.0,0
1,1776,106.0,0.0036485253876558234,0.0,0,0,0.0,0.0,0
0,3355,120.0,0.025387655822438328,0.0,0,1,0.0,0.0,0
1,1224,315.0,0.006232897537245365,0.0,0,0,0.0,0.0,0
1,851,236.0,0.0012161751292186077,0.0,0,0,0.0,0.0,0
0,3818,120.0,0.025387655822438328,0.0,0,1,0.0,0.0,0
1,2147,70.0,0.031468531468531305,0.0,0,1,0.0,0.0,0
0,2896,141.0,0.008817269686834906,0.0,0,0,0.0,0.0,0
0,1153,120.0,0.025387655822438328,0.0,0,1,0.0,0.0,0
1,88,148.0,0.008513225904530254,0.0,0,0,0.0,0.0,0
0,2027,190.0,0.006080875646093039,0.0,0,0,0.0,0.0,0
0,2392,84.0,0.009729401033748862,0.0,0,0,0.0,0.0,0
0,3206,120.0,0.025387655822438328,0.0,0,1,0.0,0.0,0
1,1545,315.0,0.006232897537245365,0.0,0,0,0.0,0.0,0
0,3699,44.0,0.029948312557008056,0.0,0,1,0.0,0.0,0
0,3854,132.0,0.0013681970203709337,0.0,0,0,0.0,0.0,0
0,1717,141.0,0.008817269686834906,0.0,0,0,0.0,0.0,0
1,1306,92.0,0.022803283672848815,0.0,0,1,0.0,0.0,0
0,2424,64.0,0.005320766190331409,0.0,0,0,0.0,0.0,0
1,946,257.0,0.0030404378230465194,0.0,0,0,0.0,0.0,0
1,185,151.0,0.013681970203709337,0.0,0,0,0.0,0.0,0
0,3631,88.0,0.0013681970203709337,0.0,0,0,0.0,0.0,0
0,1069,40.0,0.014594101550623293,0.0,0,1,0.0,0.0,0
