city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
1,169,244.0,0.0012589613583051022,70.0,0,0,0.012108408900024785,724.0,0
0,2933,67.0,0.004048772181751834,44.0,0,0,0.030651648502069733,1652.0,0
1,1134,153.0,0.001178349124668936,39.0,0,0,0.014779585073360503,928.0,0
0,1840,92.0,0.014461041101230294,190.0,0,1,0.03595864016440127,3725.0,0
0,1202,239.0,0.024469408150581136,44.0,0,1,0.06748377386752448,1154.0,0
1,2155,134.0,0.0014038745047494727,259.0,0,0,0.020440477994455097,2203.0,0
0,3725,184.0,0.005479417283864207,70.0,0,0,0.17112272499092493,3725.0,1
1,670,73.0,0.015487067257383746,70.0,0,0,0.10951277862814071,928.0,0
1,2356,59.0,0.014011750138003449,70.0,0,0,0.11733636999882086,928.0,0
0,1494,320.0,0.018684025891310685,70.0,0,1,0.08706487328980088,3725.0,0
0,2846,289.0,7.272539735878845E-4,70.0,0,0,0.026807803132571213,2063.0,0
0,2379,84.0,0.014114052438730599,44.0,0,1,0.04536854868527641,512.0,0
0,2170,173.0,0.012231438534429494,44.0,0,0,0.10530600839111239,1332.0,0
0,1652,259.0,0.001390820584147369,8.0,0,0,0.003461761269669023,512.0,0
1,173,236.0,0.0012506417560549086,71.0,0,0,0.0409389833768416,910.0,0
1,875,72.0,0.007999836745837577,70.0,0,0,0.08128595690193545,1897.0,0
0,2753,304.0,0.0017123287671234097,49.0,0,0,0.021057691344330543,1182.0,0
0,733,230.0,0.006962186628532759,44.0,0,0,0.040585734362137055,1202.0,0
1,1063,414.0,0.04483504120586706,414.0,1,1,0.6587621550943081,1063.0,1
0,2063,41.0,0.0021257482843914295,293.0,0,0,0.03649651161576025,733.0,0
1,1719,49.0,0.017294037635956935,33.0,0,0,0.046679382145489175,724.0,0
0,206,229.0,0.004058836305606946,141.0,0,0,0.0963414043835927,1154.0,0
1,2369,335.0,0.00901227966779698,230.0,0,0,0.06481757820638905,459.0,0
0,1332,162.0,0.010143659913638392,33.0,0,1,0.10299444567822999,1332.0,1
0,914,21.0,0.003286227713570164,44.0,0,0,0.10282218736628142,822.0,0
0,2997,84.0,0.027233801506717097,70.0,0,1,0.08754098476717595,512.0,0
1,1897,98.0,7.604433175770796E-4,95.0,0,0,0.018985852274495753,928.0,0
0,1182,304.0,0.022415846169172762,120.0,0,1,0.2756631663935745,1182.0,1
1,687,40.0,0.014684845326083763,39.0,0,0,0.06293939241085286,1897.0,0
0,1023,239.0,0.013587320141260338,70.0,0,0,0.03747224429110857,1154.0,0
0,822,24.0,0.004129139513389371,44.0,0,0,0.1070348942244656,1182.0,0
1,910,259.0,0.029082774049184298,288.0,0,1,0.06352688975315954,687.0,0
1,766,111.0,0.01983832921678401,95.0,0,1,0.06755183675298194,724.0,0
1,459,259.0,0.020489138068480617,230.0,0,1,0.04473459057343878,687.0,0
1,2408,245.0,0.004066524408493776,33.0,0,0,0.1133136372744738,2203.0,0
1,2203,70.0,0.007424220777200496,33.0,0,0,0.017458070796182116,928.0,0
0,148,241.0,0.0012887146093548216,44.0,0,0,0.01754213443814765,1182.0,0
1,825,40.0,0.008100236382175273,70.0,0,0,0.028409513337003214,1897.0,0
1,236,2.0,0.00953097222526499,140.0,0,1,0.08148582764574296,2203.0,0
1,1974,123.0,7.190362817766454E-4,230.0,0,0,0.011866060326404401,1897.0,0
0,3270,263.0,0.0038909020625763576,190.0,0,0,0.041264372700560846,512.0,0
0,1154,95.0,0.012861736334416986,141.0,0,0,0.06610037900174376,822.0,0
1,724,297.0,0.017997750281222292,111.0,0,1,0.34895263324089704,724.0,1
1,726,159.0,0.001866708041613657,233.0,0,0,0.012050983630955137,687.0,0
1,1297,188.0,0.05852854819996951,71.0,0,1,0.3688955023201434,1297.0,1
1,928,112.0,0.012365968255381929,70.0,0,0,0.09523180475563942,1897.0,0
0,1680,259.0,0.021911006788513317,70.0,0,1,0.054536635094908775,512.0,0
0,4102,132.0,9.685530518870857E-4,44.0,0,0,0.02548510044849171,512.0,0
1,2010,256.0,0.0011289513198008143,95.0,0,0,0.041750097646907625,1063.0,0
0,512,22.0,0.011974299065416394,70.0,0,0,0.06670139686443864,1182.0,0
