city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
1,169,244.0,0.003910322131415969,44.0,0,0,0.042251122006940006,910.0,0
0,2933,67.0,0.005914477576411269,44.0,0,0,0.04194903828096082,733.0,0
1,1134,153.0,0.0029263637860799966,44.0,0,0,0.042856198448706785,726.0,0
0,1840,92.0,0.01936443125021084,44.0,0,1,0.036775453932274896,512.0,0
0,1202,239.0,0.017293697348711973,44.0,0,1,0.04623314998707513,733.0,0
1,2155,134.0,0.0014504262680772413,44.0,0,0,0.040828791807707494,1063.0,0
0,3725,184.0,0.003780673787624481,70.0,0,0,0.17081488361588618,512.0,0
1,670,73.0,0.009673451866565203,70.0,0,0,0.10579260356747205,670.0,1
1,2356,59.0,0.004487337359380673,44.0,0,0,0.040716078655682934,726.0,0
0,1494,320.0,0.00304291635831007,201.0,0,0,0.016634718116220838,512.0,0
0,2846,289.0,4.6646792272611105E-4,44.0,0,0,0.036289816875712186,3270.0,0
0,2379,84.0,0.010652739162658667,188.0,0,0,0.05019968790140003,512.0,0
0,2170,173.0,0.004923719411416041,44.0,0,0,0.041744296310686,512.0,0
0,1652,259.0,0.02293964634928582,44.0,0,1,0.045694472735892375,733.0,0
1,173,236.0,0.001401341259804939,44.0,0,0,0.03618031596924002,910.0,0
1,875,72.0,0.003254349901214845,44.0,0,0,0.03860540128801976,1063.0,0
0,2753,304.0,0.005222266591895459,44.0,0,0,0.04710301094139564,733.0,0
0,733,230.0,0.016038669562765392,44.0,0,1,0.04823083059023295,733.0,1
1,1063,414.0,0.05464384519934351,414.0,1,1,0.8574984269457384,1063.0,1
0,2063,41.0,0.004110820316634984,44.0,0,0,0.043651586236285594,1494.0,0
1,1719,49.0,0.016537787563425634,44.0,0,1,0.04503238617366528,726.0,0
0,206,229.0,0.002434384613413325,44.0,0,0,0.04582393665951597,733.0,0
1,2369,335.0,0.005435593663557543,44.0,0,0,0.0368731198358075,1063.0,0
0,1332,162.0,0.003761536231531762,44.0,0,0,0.039192077685698705,512.0,0
0,914,21.0,0.002434384613413325,44.0,0,0,0.04582393665951597,733.0,0
0,2997,84.0,0.007846155512851498,44.0,0,0,0.03697401691310123,512.0,0
1,1897,98.0,0.0014504262680772413,44.0,0,0,0.040828791807707494,1063.0,0
0,1182,304.0,0.005229470711004382,44.0,0,0,0.047224979275400834,733.0,0
1,687,40.0,0.014897856987811826,44.0,0,1,0.044714352621879346,726.0,0
0,1023,239.0,0.017973115060889947,44.0,0,1,0.04816791537648448,733.0,0
0,822,24.0,0.00210619091873104,44.0,0,0,0.0453953608509387,733.0,0
1,910,259.0,0.02294126854806353,288.0,0,1,0.04314911106915254,726.0,0
1,766,111.0,0.010674123628357209,44.0,0,0,0.04392978971536185,726.0,0
1,459,259.0,0.023069591344579445,44.0,0,1,0.04348530420785616,726.0,0
1,2408,245.0,7.944540378428583E-4,44.0,0,0,0.037300558282378944,1063.0,0
1,2203,70.0,0.02813891807383917,44.0,0,1,0.044954789238962414,670.0,0
0,148,241.0,0.002601080633627454,44.0,0,0,0.039795544790737054,512.0,0
1,825,40.0,0.013165131485126281,44.0,0,1,0.03976825445822301,726.0,0
1,236,2.0,0.003927388592127111,44.0,0,0,0.04442807337475722,726.0,0
1,1974,123.0,0.0019353018327447212,44.0,0,0,0.040334951072630215,825.0,0
0,3270,263.0,0.0013828149790667344,190.0,0,0,0.00810649266466771,733.0,0
0,1154,95.0,0.01440587781514209,44.0,0,0,0.045383405377696945,733.0,0
1,724,297.0,7.944540378428583E-4,44.0,0,0,0.037300558282378944,1063.0,0
1,726,159.0,0.008284118561576438,44.0,0,0,0.045151489960988674,726.0,1
1,1297,188.0,0.062338561000743004,188.0,1,1,0.4039328537034154,1297.0,1
1,928,112.0,0.004337015887667583,44.0,0,0,0.040862644644654514,1063.0,0
0,1680,259.0,0.0073581674870172135,70.0,0,0,0.014598943671218851,733.0,0
0,4102,132.0,0.0014504262680772413,44.0,0,0,0.04350881318729866,2846.0,0
1,2010,256.0,3.024748651685421E-4,44.0,0,0,0.028456681628416698,1063.0,0
0,512,22.0,0.0053911142627958795,70.0,0,0,0.020584881851267427,733.0,0
