city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
1,1108,44.0,0.029501216545012133,0.0,0,1,0.0,0.0,0
1,2154,414.0,0.0013686131386861315,0.0,0,0,0.0,0.0,0
1,837,273.0,0.0056265206812652025,0.0,0,0,0.0,0.0,0
0,2939,234.0,0.015815085158150836,0.0,0,1,0.0,0.0,0
1,886,35.0,0.003041362530413624,0.0,0,0,0.0,0.0,0
1,284,230.0,0.01505474452554743,0.0,0,1,0.0,0.0,0
0,2579,259.0,0.023874695863746933,0.0,0,1,0.0,0.0,0
0,1912,152.0,0.012317518248175171,0.0,0,0,0.0,0.0,0
1,537,230.0,0.01505474452554743,0.0,0,1,0.0,0.0,0
1,2215,49.0,0.015358880778588792,0.0,0,1,0.0,0.0,0
1,1330,240.0,0.004714111922141116,0.0,0,0,0.0,0.0,0
1,2027,59.0,0.004105839416058392,0.0,0,0,0.0,0.0,0
0,459,236.0,0.0012165450121654502,0.0,0,0,0.0,0.0,0
1,2028,259.0,0.023874695863746933,0.0,0,1,0.0,0.0,0
1,609,76.0,0.003041362530413624,0.0,0,0,0.0,0.0,0
1,1989,170.0,4.562043795620438E-4,0.0,0,0,0.0,0.0,0
0,2333,160.0,0.008972019464720187,0.0,0,0,0.0,0.0,0
0,142,27.0,1.5206812652068127E-4,0.0,0,0,0.0,0.0,0
0,1436,44.0,0.029501216545012133,0.0,0,1,0.0,0.0,0
0,2747,248.0,0.003953771289537711,0.0,0,0,0.0,0.0,0
0,3053,159.0,0.008363746958637463,0.0,0,0,0.0,0.0,0
0,1594,100.0,0.0,0.0,0,0,0.0,0.0,0
0,3335,320.0,0.0080596107055961,0.0,0,0,0.0,0.0,0
0,2808,45.0,7.603406326034064E-4,0.0,0,0,0.0,0.0,0
0,3353,304.0,0.00532238442822384,0.0,0,0,0.0,0.0,0
1,526,70.0,0.03163017031630167,0.0,0,1,0.0,0.0,0
0,1749,49.0,0.015358880778588792,0.0,0,1,0.0,0.0,0
0,1443,248.0,0.003953771289537711,0.0,0,0,0.0,0.0,0
1,1692,71.0,0.013381995133819938,0.0,0,0,0.0,0.0,0
1,1635,288.0,0.010036496350364955,0.0,0,0,0.0,0.0,0
1,4,259.0,0.023874695863746933,0.0,0,1,0.0,0.0,0
1,1526,32.0,0.0080596107055961,0.0,0,0,0.0,0.0,0
1,2168,34.0,0.011861313868613128,0.0,0,0,0.0,0.0,0
0,11,269.0,0.002889294403892943,0.0,0,0,0.0,0.0,0
1,420,150.0,0.0056265206812652025,0.0,0,0,0.0,0.0,0
0,947,28.0,9.124087591240877E-4,0.0,0,0,0.0,0.0,0
0,2909,106.0,0.0038017031630170296,0.0,0,0,0.0,0.0,0
1,1522,233.0,0.0054744525547445215,0.0,0,0,0.0,0.0,0
0,2282,92.0,0.022658150851581484,0.0,0,1,0.0,0.0,0
0,800,230.0,0.01505474452554743,0.0,0,1,0.0,0.0,0
1,429,59.0,0.004105839416058392,0.0,0,0,0.0,0.0,0
1,363,141.0,0.009124087591240868,0.0,0,0,0.0,0.0,0
0,2795,44.0,0.029501216545012133,0.0,0,1,0.0,0.0,0
0,3549,44.0,0.029501216545012133,0.0,0,1,0.0,0.0,0
1,2109,179.0,0.002889294403892943,0.0,0,0,0.0,0.0,0
1,946,257.0,0.003041362530413624,0.0,0,0,0.0,0.0,0
0,2483,201.0,0.004562043795620435,0.0,0,0,0.0,0.0,0
0,2369,152.0,0.012317518248175171,0.0,0,0,0.0,0.0,0
1,1208,92.0,0.022658150851581484,0.0,0,1,0.0,0.0,0
0,2971,301.0,7.603406326034064E-4,0.0,0,0,0.0,0.0,0
