city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
1,1108,44.0,0.002457120989930755,70.0,0,1,0.04,1108.0,1
1,2154,414.0,0.002400058493141352,70.0,0,0,0.04,1108.0,0
1,837,273.0,0.0024016753206435653,44.0,0,0,0.04,1108.0,0
0,2939,234.0,0.002426065752082733,190.0,0,1,0.04,2939.0,1
1,886,35.0,0.002393895929253023,120.0,0,0,0.04,1108.0,0
1,284,230.0,0.002429599752553582,120.0,0,1,0.04,1108.0,0
0,2579,259.0,0.002436250500295302,44.0,0,1,0.04,2939.0,0
0,1912,152.0,0.0023974536949625015,44.0,0,0,0.04,2939.0,0
1,537,230.0,0.0024042158267029243,44.0,0,0,0.04,1108.0,0
1,2215,49.0,0.002424940014224088,120.0,0,1,0.04,1108.0,0
1,1330,240.0,0.0023961350411883632,70.0,0,0,0.04,1108.0,0
1,2027,59.0,0.0023958889205192794,70.0,0,0,0.04,1108.0,0
0,459,236.0,0.0023848604148429832,44.0,0,0,0.04,2939.0,0
1,2028,259.0,0.002432192872065265,120.0,0,1,0.04,1108.0,0
1,609,76.0,0.002391787174647305,120.0,0,0,0.04,1108.0,0
1,1989,170.0,0.0023830333870899483,164.0,0,0,0.04,1108.0,0
0,2333,160.0,0.002394682447556212,70.0,0,0,0.04,2939.0,0
0,142,27.0,0.0023824417804399777,44.0,0,0,0.04,2939.0,0
0,1436,44.0,0.002488346571780052,44.0,1,1,0.04,2939.0,0
0,2747,248.0,0.0023993168778487887,44.0,0,0,0.04,2939.0,0
0,3053,159.0,0.002414760661664713,70.0,0,1,0.04,2939.0,0
0,1594,100.0,0.0023816952030564806,44.0,0,0,0.04,2939.0,0
0,3335,320.0,0.0023995604649609823,190.0,0,0,0.04,2939.0,0
0,2808,45.0,0.002384752030375425,44.0,0,0,0.04,2939.0,0
0,3353,304.0,0.0023983590674100117,120.0,0,0,0.04,2939.0,0
1,526,70.0,0.0025269469128207924,70.0,1,1,0.04,1108.0,0
0,1749,49.0,0.0024156233026246484,44.0,0,1,0.04,2939.0,0
0,1443,248.0,0.00238549441552048,70.0,0,0,0.04,2939.0,0
1,1692,71.0,0.0024157993769007347,44.0,0,1,0.04,1108.0,0
1,1635,288.0,0.002930729113976079,288.0,1,1,0.04,1108.0,0
1,4,259.0,0.0024335310487041237,120.0,0,1,0.04,1108.0,0
1,1526,32.0,0.002400609366595975,44.0,0,0,0.04,1108.0,0
1,2168,34.0,0.0024027449303177253,44.0,0,0,0.04,1108.0,0
0,11,269.0,0.002410280842536663,49.0,0,0,0.04,2939.0,0
1,420,150.0,0.0023904631545606857,44.0,0,0,0.04,1108.0,0
0,947,28.0,0.0023820100676188575,120.0,0,0,0.04,2939.0,0
0,2909,106.0,0.002385397857575297,44.0,0,0,0.04,2939.0,0
1,1522,233.0,0.0023967104677676014,120.0,0,0,0.04,1108.0,0
0,2282,92.0,0.0024423611265044403,70.0,0,1,0.04,2939.0,0
0,800,230.0,0.002400075646224451,44.0,0,0,0.04,2939.0,0
1,429,59.0,0.002384665223628577,120.0,0,0,0.04,1108.0,0
1,363,141.0,0.002410687671597219,44.0,0,0,0.04,1108.0,0
0,2795,44.0,0.002488346571780052,44.0,1,1,0.04,2939.0,0
0,3549,44.0,0.002469481959166828,70.0,0,1,0.04,2939.0,0
1,2109,179.0,0.0023895568693118336,44.0,0,0,0.04,1108.0,0
1,946,257.0,0.002387022679793639,230.0,0,0,0.04,1108.0,0
0,2483,201.0,0.002456189889798358,190.0,0,1,0.04,2939.0,0
0,2369,152.0,0.0023974536949625015,44.0,0,0,0.04,2939.0,0
1,1208,92.0,0.002423454340667407,70.0,0,1,0.04,1108.0,0
0,2971,301.0,0.0024211750882514762,288.0,0,1,0.04,2939.0,0
