city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
1,1108,44.0,0.032012121475407614,70.0,0,1,0.04910557198236529,837.0,0
1,2154,414.0,0.008414536043204494,70.0,0,0,0.20309961269019317,2154.0,1
1,837,273.0,0.008884627104858258,44.0,0,0,0.0668556050991156,837.0,1
0,2939,234.0,0.019184853048570392,190.0,0,1,0.055968701262340555,3053.0,0
1,886,35.0,0.00559072070089617,120.0,0,0,0.07114841675739367,284.0,0
1,284,230.0,0.020759779105121112,120.0,0,1,0.060189994028001396,946.0,0
0,2579,259.0,0.023229592206932093,44.0,0,1,0.04377052337932355,2808.0,0
0,1912,152.0,0.0066969576949516526,44.0,0,0,0.033473659906100225,947.0,0
1,537,230.0,0.009560568619804592,44.0,0,0,0.027677859076153003,946.0,0
1,2215,49.0,0.018695894119057758,120.0,0,1,0.05885049555047603,946.0,0
1,1330,240.0,0.006539037447079144,70.0,0,0,0.06717362871207261,946.0,0
1,2027,59.0,0.0064378637935175575,70.0,0,0,0.06511128371346367,2154.0,0
0,459,236.0,0.0016618561904471582,44.0,0,0,0.03967908212437671,2971.0,0
1,2028,259.0,0.02143010011819267,120.0,0,1,0.04094161521829048,837.0,0
1,609,76.0,0.004668406054298089,120.0,0,0,0.05917429186714981,284.0,0
1,1989,170.0,8.82789325339051E-4,164.0,0,0,0.05127626825348388,1526.0,0
0,2333,160.0,0.005646812576680578,70.0,0,0,0.038858669489253136,947.0,0
0,142,27.0,6.338274846511488E-4,44.0,0,0,0.04133495441781475,11.0,0
0,1436,44.0,0.04561557775932948,44.0,1,1,0.056922043025148916,2808.0,0
0,2747,248.0,0.007990226975241488,44.0,0,0,0.05803540759906866,2808.0,0
0,3053,159.0,0.014523750022146564,70.0,0,1,0.08990992575998412,3053.0,1
0,1594,100.0,3.076720107400651E-4,44.0,0,0,0.030095814889288433,11.0,0
0,3335,320.0,0.007852755942071996,190.0,0,0,0.04296160159935014,3053.0,0
0,2808,45.0,0.0016244366983563662,44.0,0,0,0.048910322645699084,11.0,0
0,3353,304.0,0.007479158531691242,120.0,0,0,0.09131029149405252,947.0,0
1,526,70.0,0.06196503044444334,70.0,1,1,0.08788844738226893,2154.0,0
0,1749,49.0,0.0146028568651837,44.0,0,1,0.050761326389675045,11.0,0
0,1443,248.0,0.0017981966544878016,70.0,0,0,0.013066798986108031,2808.0,0
1,1692,71.0,0.01478974977940469,44.0,0,1,0.04832717836702897,946.0,0
1,1635,288.0,0.22185176131776152,288.0,1,1,0.9072196816796839,1635.0,1
1,4,259.0,0.022043896600084833,120.0,0,1,0.04165974137835786,837.0,0
1,1526,32.0,0.008309226394511466,44.0,0,0,0.044434432376943854,284.0,0
1,2168,34.0,0.0090797431871283,44.0,0,0,0.03278399804505177,284.0,0
0,11,269.0,0.01290513558971349,49.0,0,0,0.14666425337225322,11.0,1
1,420,150.0,0.003928960292864512,44.0,0,0,0.02922040821346836,1989.0,0
0,947,28.0,4.008452817435578E-4,120.0,0,0,0.01124786197991858,2808.0,0
0,2909,106.0,0.0017684000612740753,44.0,0,0,0.027289535089351863,3335.0,0
1,1522,233.0,0.006737625135563208,120.0,0,0,0.05170475593683592,284.0,0
0,2282,92.0,0.02600482497269345,70.0,0,1,0.04916529128949464,3053.0,0
0,800,230.0,0.007703473731104585,44.0,0,0,0.03188231138505879,947.0,0
1,429,59.0,0.001412802864451323,120.0,0,0,0.014243026580156474,2154.0,0
1,363,141.0,0.0127524691809819,44.0,0,0,0.06259191494224098,837.0,0
0,2795,44.0,0.04561557775932948,44.0,1,1,0.056922043025148916,2808.0,0
0,3549,44.0,0.03745977331019979,70.0,0,1,0.04674470724291295,2808.0,0
1,2109,179.0,0.003677651961297679,44.0,0,0,0.0487092430788663,2154.0,0
1,946,257.0,0.0025304344756294376,230.0,0,0,0.03350539762996932,2154.0,0
0,2483,201.0,0.03288666480860828,190.0,0,1,0.2749120271119975,3335.0,0
0,2369,152.0,0.0066969576949516526,44.0,0,0,0.033473659906100225,947.0,0
1,1208,92.0,0.017672340080732832,70.0,0,1,0.034189447688608224,2154.0,0
0,2971,301.0,0.017925918181440657,288.0,0,1,0.6577143219833239,2971.0,1
