city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
1,1108,44.0,0.014243820695433587,0.0,0,0,0.0,0.0,0
1,2154,414.0,0.0025136154168412233,0.0,0,0,0.0,0.0,0
1,837,273.0,0.007121910347716799,0.0,0,0,0.0,0.0,0
0,2939,234.0,0.017904034375746003,0.0,0,1,0.0,0.0,0
1,886,35.0,0.005446166736489317,0.0,0,0,0.0,0.0,0
1,284,230.0,0.025136154168412198,0.0,0,1,0.0,0.0,0
0,2579,259.0,0.02291716400095491,0.0,0,1,0.0,0.0,0
0,1912,152.0,0.012413463833850558,0.0,0,0,0.0,0.0,0
1,537,230.0,0.025136154168412198,0.0,0,1,0.0,0.0,0
1,2215,49.0,0.02052785923753663,0.0,0,1,0.0,0.0,0
1,1330,240.0,0.008378718056137411,0.0,0,0,0.0,0.0,0
1,2027,59.0,0.005027230833682447,0.0,0,0,0.0,0.0,0
0,459,236.0,0.0014323227500596801,0.0,0,0,0.0,0.0,0
1,2028,259.0,0.025555090071219068,0.0,0,1,0.0,0.0,0
1,609,76.0,0.0025136154168412233,0.0,0,0,0.0,0.0,0
1,1989,170.0,4.1893590280687055E-4,0.0,0,0,0.0,0.0,0
0,2333,160.0,0.009548818333731203,0.0,0,0,0.0,0.0,0
0,142,27.0,2.3872045834328001E-4,0.0,0,0,0.0,0.0,0
0,1436,44.0,0.03819527333492481,0.0,0,1,0.0,0.0,0
0,2747,248.0,0.00405824779183576,0.0,0,0,0.0,0.0,0
0,3053,159.0,0.008355216042014805,0.0,0,0,0.0,0.0,0
0,1594,100.0,0.0,0.0,0,0,0.0,0.0,0
0,3335,320.0,0.0107424206254476,0.0,0,0,0.0,0.0,0
0,2808,45.0,0.0011936022917164002,0.0,0,0,0.0,0.0,0
0,3353,304.0,0.005968011458582004,0.0,0,0,0.0,0.0,0
1,526,70.0,0.02471721826560533,0.0,0,1,0.0,0.0,0
0,1749,49.0,0.012413463833850558,0.0,0,0,0.0,0.0,0
0,1443,248.0,0.00405824779183576,0.0,0,0,0.0,0.0,0
1,1692,71.0,0.018433179723502283,0.0,0,1,0.0,0.0,0
1,1635,288.0,0.015081692501047326,0.0,0,1,0.0,0.0,0
1,4,259.0,0.025555090071219068,0.0,0,1,0.0,0.0,0
1,1526,32.0,0.00879765395894428,0.0,0,0,0.0,0.0,0
1,2168,34.0,0.012568077084206108,0.0,0,0,0.0,0.0,0
0,11,269.0,0.0019097636667462401,0.0,0,0,0.0,0.0,0
1,420,150.0,0.00879765395894428,0.0,0,0,0.0,0.0,0
0,947,28.0,0.0014323227500596801,0.0,0,0,0.0,0.0,0
0,2909,106.0,0.0031033659584626403,0.0,0,0,0.0,0.0,0
1,1522,233.0,0.004608294930875576,0.0,0,0,0.0,0.0,0
0,2282,92.0,0.023872045834328035,0.0,0,1,0.0,0.0,0
0,800,230.0,0.009310097875387923,0.0,0,0,0.0,0.0,0
1,429,59.0,0.005027230833682447,0.0,0,0,0.0,0.0,0
1,363,141.0,0.00754084625052367,0.0,0,0,0.0,0.0,0
0,2795,44.0,0.03819527333492481,0.0,0,1,0.0,0.0,0
0,3549,44.0,0.03819527333492481,0.0,0,1,0.0,0.0,0
1,2109,179.0,0.003770423125261835,0.0,0,0,0.0,0.0,0
1,946,257.0,0.004608294930875576,0.0,0,0,0.0,0.0,0
0,2483,201.0,0.006684172833611845,0.0,0,0,0.0,0.0,0
0,2369,152.0,0.012413463833850558,0.0,0,0,0.0,0.0,0
1,1208,92.0,0.02052785923753663,0.0,0,1,0.0,0.0,0
0,2971,301.0,2.3872045834328001E-4,0.0,0,0,0.0,0.0,0
