city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
0,1200,279.0,0.05585831062670317,288.0,0,1,0.04,1200.0,1
0,1756,335.0,0.002081592613847902,70.0,0,0,0.04,1200.0,0
1,1702,70.0,0.03532816697992089,70.0,1,1,0.04,1702.0,1
0,2121,296.0,0.007957559681697644,307.0,0,0,0.04,1200.0,0
0,4172,85.0,0.001841302173301978,92.0,0,0,0.04,1200.0,0
0,1690,212.0,9.938929001898896E-4,70.0,0,0,0.04,1200.0,0
0,2179,215.0,0.011327553786738973,190.0,0,0,0.04,1200.0,0
0,2985,168.0,0.0022109268190163528,76.0,0,0,0.04,1200.0,0
1,604,293.0,0.005010407564657795,148.0,0,0,0.04,1702.0,0
1,2002,105.0,0.00626373820092002,230.0,0,0,0.04,1702.0,0
0,3625,290.0,0.008472984640823123,120.0,0,0,0.04,1200.0,0
0,2378,92.0,0.04866412106817862,70.0,0,1,0.04,1200.0,0
1,1020,152.0,0.022024153977325496,230.0,0,1,0.04,1702.0,0
0,2561,40.0,0.029278469416434333,318.0,0,1,0.04,1200.0,0
0,1038,19.0,0.0013719928590041773,70.0,0,0,0.04,1200.0,0
1,506,148.0,0.0016689520279701744,41.0,0,0,0.04,1702.0,0
0,3918,303.0,0.007490799506167727,143.0,0,0,0.04,1200.0,0
1,1325,152.0,0.014901586392237329,179.0,0,1,0.04,1702.0,0
1,1991,120.0,0.007276184528801191,70.0,0,0,0.04,1702.0,0
0,11,269.0,0.004574062228404816,44.0,0,0,0.04,1200.0,0
1,255,43.0,0.0031729397610545194,71.0,0,0,0.04,1702.0,0
1,586,49.0,0.026017417999800962,111.0,0,1,0.04,1702.0,0
0,1086,22.0,0.00558380495064281,70.0,0,0,0.04,1200.0,0
0,4076,299.0,0.01642758401605816,95.0,0,1,0.04,1200.0,0
1,1998,131.0,0.0032636409403369033,148.0,0,0,0.04,1702.0,0
0,2324,239.0,0.014143742067459521,318.0,0,0,0.04,1200.0,0
0,1857,113.0,0.0033395331234534063,318.0,0,0,0.04,1200.0,0
1,383,136.0,0.01693359243519747,143.0,0,1,0.04,1702.0,0
1,517,243.0,0.00736299462408614,92.0,0,0,0.04,1702.0,0
0,1910,238.0,0.003931520305461072,44.0,0,0,0.04,1200.0,0
1,760,71.0,0.017191348998512757,95.0,0,1,0.04,1702.0,0
0,2698,71.0,0.032590178611640035,44.0,0,1,0.04,1200.0,0
1,102,148.0,0.014032195432218788,39.0,0,0,0.04,1702.0,0
1,98,33.0,0.02602309799320459,148.0,0,1,0.04,1702.0,0
0,189,183.0,0.0012357979889759433,70.0,0,0,0.04,1200.0,0
1,710,113.0,0.006393463394103714,70.0,0,0,0.04,1702.0,0
1,2334,150.0,0.007818749813855053,26.0,0,0,0.04,1702.0,0
0,2725,92.0,0.0067058910487792405,44.0,0,0,0.04,1200.0,0
0,354,245.0,9.2175712997596E-4,44.0,0,0,0.04,1200.0,0
1,1242,49.0,0.03290021304608335,111.0,0,1,0.04,1702.0,0
1,2170,414.0,0.05161963413061737,414.0,1,1,0.04,1702.0,0
1,1769,108.0,0.0020692241167698236,70.0,0,0,0.04,1702.0,0
1,499,246.0,0.01524620602106029,233.0,0,1,0.04,1702.0,0
1,1676,95.0,0.015946732759192932,307.0,0,1,0.04,1702.0,0
1,1007,26.0,0.004484989909023837,263.0,0,0,0.04,1702.0,0
0,2081,239.0,0.010370028638880474,33.0,0,0,0.04,1200.0,0
0,3021,320.0,0.018390369576823645,70.0,0,1,0.04,1200.0,0
1,1087,205.0,0.0011162678110869916,230.0,0,0,0.04,1702.0,0
0,425,8.0,0.02315551048183497,70.0,0,1,0.04,1200.0,0
1,1402,234.0,0.030192435301924125,70.0,0,1,0.04,1702.0,0
