city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
0,3071,196.0,0.005366333697324568,190.0,0,0,0.14522493056911362,1380.0,0
0,2575,201.0,0.032053615332209004,190.0,0,1,0.19552872743713237,1380.0,0
1,834,109.0,0.00302967213416867,92.0,0,0,0.029126761335424425,204.0,0
1,1644,152.0,0.008382540538712648,70.0,0,0,0.029471710676738868,812.0,0
0,3555,269.0,0.004011032685479798,70.0,0,0,0.050201022709307555,4034.0,0
1,79,33.0,0.02081305628145961,259.0,0,1,0.07941540311215445,592.0,0
1,1330,240.0,0.006080181308471565,70.0,0,0,0.05802728775573689,710.0,0
0,1380,191.0,0.015827946527957416,190.0,0,0,0.24983112170714816,1380.0,1
1,2357,389.0,8.746681399188918E-4,92.0,0,0,0.040977156293074184,1947.0,0
0,1416,238.0,0.0018274738522174798,44.0,0,0,0.013854476729939521,4034.0,0
0,1795,70.0,0.09069892321064264,70.0,1,1,0.0997740661626684,710.0,0
0,2479,323.0,6.26247013269128E-4,259.0,0,0,0.02269492731850721,3201.0,0
0,4060,279.0,0.06371741722795714,288.0,0,1,0.8630679635325157,4060.0,1
0,2984,303.0,3.345035361531373E-4,259.0,0,0,0.014750029805065948,4034.0,0
1,2295,311.0,0.0031814590252934936,92.0,0,0,0.044441246910184466,961.0,0
0,336,48.0,0.0021282386243463205,141.0,0,0,0.021093627279572997,4034.0,0
1,1947,290.0,0.003199090172437312,141.0,0,0,0.017836555757242512,710.0,0
1,1880,104.0,0.0010972730317411249,92.0,0,0,0.041503821208057234,2357.0,0
0,4034,315.0,0.004109389331593583,44.0,0,0,0.02432178681792544,3071.0,0
0,2666,257.0,0.0038038881212506463,70.0,0,0,0.04797684778360526,3590.0,0
1,1810,32.0,0.012545418500765362,259.0,0,0,0.0719525402713516,2021.0,0
1,115,259.0,0.026222402499865814,111.0,0,1,0.05201082382554845,592.0,0
1,2225,151.0,0.018231001844740292,111.0,0,1,0.058614051843008934,592.0,0
1,803,243.0,0.004576553576432246,120.0,0,0,0.04908879304752211,1632.0,0
1,1658,95.0,0.009145186602813672,70.0,0,0,0.031211557981564924,2357.0,0
0,3590,154.0,0.0048581505110497705,92.0,0,0,0.03570312887061292,1380.0,0
0,3532,238.0,0.010695728809245904,44.0,0,0,0.08096403076713413,4034.0,0
0,4003,251.0,0.008206721806285606,70.0,0,0,0.08003357816816925,710.0,0
1,812,111.0,0.008222670914177017,92.0,0,0,0.024867692456266764,204.0,0
1,592,390.0,8.189255978391657E-4,259.0,0,0,0.030081444535764994,1632.0,0
0,3244,239.0,0.02293418658001255,44.0,0,1,0.06922815544531108,1416.0,0
0,1911,42.0,0.0014659726808367583,259.0,0,0,0.026855234067230834,3590.0,0
1,1489,71.0,0.021773513229083503,111.0,0,1,0.058740121872159205,1632.0,0
1,1514,148.0,0.009587911028,92.0,0,0,0.043773468394329024,592.0,0
1,710,113.0,0.003783765895793766,70.0,0,0,0.038750746543088174,961.0,0
0,1474,111.0,0.009927946312017776,259.0,0,0,0.06650522510317482,1911.0,0
0,1676,121.0,0.004461588305646871,70.0,0,0,0.06624973082615926,4034.0,0
0,1826,157.0,0.0050321436957616855,44.0,0,0,0.03452029941967685,710.0,0
1,2021,160.0,0.008206367467346775,259.0,0,0,0.03534460609311532,1632.0,0
1,204,116.0,0.03505004402361212,111.0,0,1,0.23010696625685145,204.0,1
0,410,272.0,0.001720501565045519,70.0,0,0,0.060045853118657205,710.0,0
0,710,234.0,0.022692657842405168,70.0,0,1,0.060037271917328376,1416.0,0
0,120,276.0,0.0016115461526624447,70.0,0,0,0.03632559821113674,4034.0,0
1,961,48.0,0.015016192300704773,44.0,0,0,0.16684386384268327,961.0,1
1,1347,173.0,0.0023335431819284207,70.0,0,0,0.018347535197215933,812.0,0
0,794,173.0,0.005663893312323215,259.0,0,0,0.05667829792926936,1416.0,0
1,1083,288.0,0.21527302765899792,288.0,1,1,0.9442035336868,1083.0,1
0,3201,26.0,0.025087341767233647,120.0,0,1,0.1354326040181148,3201.0,1
1,1632,243.0,0.006510773788186311,92.0,0,0,0.06978213963670003,1632.0,1
