city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
0,3071,196.0,0.0024047209741321035,190.0,0,0,0.04,3071.0,1
0,2575,201.0,0.0025040066452769916,201.0,1,1,0.04,3071.0,0
1,834,109.0,0.0023848091070364785,70.0,0,0,0.041666666666666664,834.0,1
1,1644,152.0,0.0024224446860262924,230.0,0,1,0.041666666666666664,834.0,0
0,3555,269.0,0.0023841061812796523,71.0,0,0,0.04,3071.0,0
1,79,33.0,0.002384819406069959,40.0,0,0,0.041666666666666664,834.0,0
1,1330,240.0,0.0023893470540575037,70.0,0,0,0.041666666666666664,834.0,0
0,1380,191.0,0.0023958292438225367,70.0,0,0,0.04,3071.0,0
1,2357,389.0,0.002383890555622633,307.0,0,0,0.041666666666666664,834.0,0
0,1416,238.0,0.0024083266834934868,234.0,0,0,0.04,3071.0,0
0,1795,70.0,0.0025035047722876385,120.0,0,1,0.04,3071.0,0
0,2479,323.0,0.002405089092213595,318.0,0,0,0.04,3071.0,0
0,4060,279.0,0.002519515887156001,288.0,0,1,0.04,3071.0,0
0,2984,303.0,0.0023836289122718857,160.0,0,0,0.04,3071.0,0
1,2295,311.0,0.002416245777215358,188.0,0,1,0.041666666666666664,834.0,0
0,336,48.0,0.0023949321608648,141.0,0,0,0.04,3071.0,0
1,1947,290.0,0.0023860693526583476,143.0,0,0,0.041666666666666664,834.0,0
1,1880,104.0,0.002383099167021856,40.0,0,0,0.041666666666666664,834.0,0
0,4034,315.0,0.002388837753708346,44.0,0,0,0.04,3071.0,0
0,2666,257.0,0.0023886050550638326,70.0,0,0,0.04,3071.0,0
1,1810,32.0,0.0023872181191426,233.0,0,0,0.041666666666666664,834.0,0
1,115,259.0,0.002434696292181369,33.0,0,1,0.041666666666666664,834.0,0
1,2225,151.0,0.002393467688898023,39.0,0,0,0.041666666666666664,834.0,0
1,803,243.0,0.002383772503956576,33.0,0,0,0.041666666666666664,834.0,0
1,1658,95.0,0.00240851095353195,230.0,0,0,0.041666666666666664,834.0,0
0,3590,154.0,0.002385159415454662,49.0,0,0,0.04,3071.0,0
0,3532,238.0,0.002383904669346464,44.0,0,0,0.04,3071.0,0
0,4003,251.0,0.002396960653471006,70.0,0,0,0.04,3071.0,0
1,812,111.0,0.0023865672790534197,320.0,0,1,0.041666666666666664,834.0,0
1,592,390.0,0.002388585750092106,22.0,0,0,0.041666666666666664,834.0,0
0,3244,239.0,0.0024425022002710567,234.0,0,1,0.04,3071.0,0
0,1911,42.0,0.002385144588266726,67.0,0,0,0.04,3071.0,0
1,1489,71.0,0.002488750492250803,230.0,0,1,0.041666666666666664,834.0,0
1,1514,148.0,0.0023829680449272412,230.0,0,0,0.041666666666666664,834.0,0
1,710,113.0,0.002399991230695653,70.0,0,0,0.041666666666666664,834.0,0
0,1474,111.0,0.0024149870143582194,318.0,0,0,0.04,3071.0,0
0,1676,121.0,0.0023824088711695457,70.0,0,0,0.04,3071.0,0
0,1826,157.0,0.0023882776024131444,44.0,0,0,0.04,3071.0,0
1,2021,160.0,0.0024797365997770945,188.0,0,1,0.041666666666666664,834.0,0
1,204,116.0,0.0024638901953932158,111.0,0,1,0.041666666666666664,834.0,0
0,410,272.0,0.002384139090329285,70.0,0,0,0.04,3071.0,0
0,710,234.0,0.0024215236220984353,70.0,0,1,0.04,3071.0,0
0,120,276.0,0.0023832708469455604,44.0,0,0,0.04,3071.0,0
1,961,48.0,0.002399263843840133,40.0,0,0,0.041666666666666664,834.0,0
1,1347,173.0,0.0023908427170029776,70.0,0,0,0.041666666666666664,834.0,0
0,794,173.0,0.0023980775123607612,318.0,0,0,0.04,3071.0,0
1,1083,288.0,0.002902032205556962,288.0,1,1,0.041666666666666664,834.0,0
0,3201,26.0,0.002400649271886742,120.0,0,0,0.04,3071.0,0
1,1632,243.0,0.002401619682410761,83.0,0,1,0.041666666666666664,834.0,0
