city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
0,3071,196.0,7.60225026607876E-4,0.0,0,0,0.0,0.0,0
0,2575,201.0,0.004561350159647258,0.0,0,0,0.0,0.0,0
1,834,109.0,0.004561350159647258,0.0,0,0,0.0,0.0,0
1,1644,152.0,0.012467690436369163,0.0,0,0,0.0,0.0,0
0,3555,269.0,0.0028888551011099287,0.0,0,0,0.0,0.0,0
1,79,33.0,0.013379960468298611,0.0,0,0,0.0,0.0,0
1,1330,240.0,0.004713395164968833,0.0,0,0,0.0,0.0,0
0,1380,191.0,0.001672495058537327,0.0,0,0,0.0,0.0,0
1,2357,389.0,4.561350159647256E-4,0.0,0,0,0.0,0.0,0
0,1416,238.0,0.006994070244792467,0.0,0,0,0.0,0.0,0
0,1795,70.0,0.03162536110688775,0.0,0,1,0.0,0.0,0
0,2479,323.0,0.0013684050478941767,0.0,0,0,0.0,0.0,0
0,4060,279.0,0.003192945111753079,0.0,0,0,0.0,0.0,0
0,2984,303.0,6.081800212863008E-4,0.0,0,0,0.0,0.0,0
1,2295,311.0,0.0034970351223962293,0.0,0,0,0.0,0.0,0
0,336,48.0,0.0057777102022198625,0.0,0,0,0.0,0.0,0
1,1947,290.0,0.009122700319294519,0.0,0,0,0.0,0.0,0
1,1880,104.0,9.122700319294511E-4,0.0,0,0,0.0,0.0,0
0,4034,315.0,0.006385890223506165,0.0,0,0,0.0,0.0,0
0,2666,257.0,0.003040900106431504,0.0,0,0,0.0,0.0,0
1,1810,32.0,0.008058385282043496,0.0,0,0,0.0,0.0,0
1,115,259.0,0.024175155846130517,0.0,0,1,0.0,0.0,0
1,2225,151.0,0.013684050478941761,0.0,0,0,0.0,0.0,0
1,803,243.0,0.0042572601490041065,0.0,0,0,0.0,0.0,0
1,1658,95.0,0.01398814048958491,0.0,0,0,0.0,0.0,0
0,3590,154.0,0.0057777102022198625,0.0,0,0,0.0,0.0,0
0,3532,238.0,0.006994070244792467,0.0,0,0,0.0,0.0,0
0,4003,251.0,0.003344990117074654,0.0,0,0,0.0,0.0,0
1,812,111.0,0.010187015356545542,0.0,0,0,0.0,0.0,0
1,592,390.0,4.561350159647256E-4,0.0,0,0,0.0,0.0,0
0,3244,239.0,0.017333130606659575,0.0,0,1,0.0,0.0,0
0,1911,42.0,0.0027368100957883535,0.0,0,0,0.0,0.0,0
1,1489,71.0,0.013379960468298611,0.0,0,0,0.0,0.0,0
1,1514,148.0,0.008666565303329795,0.0,0,0,0.0,0.0,0
1,710,113.0,0.004409305154325682,0.0,0,0,0.0,0.0,0
0,1474,111.0,0.010187015356545542,0.0,0,0,0.0,0.0,0
0,1676,121.0,0.0025847650904667783,0.0,0,0,0.0,0.0,0
0,1826,157.0,0.005473620191576711,0.0,0,0,0.0,0.0,0
1,2021,160.0,0.008970655313972944,0.0,0,0,0.0,0.0,0
1,204,116.0,0.004865440170290409,0.0,0,0,0.0,0.0,0
0,410,272.0,6.081800212863008E-4,0.0,0,0,0.0,0.0,0
0,710,234.0,0.01581268055344381,0.0,0,1,0.0,0.0,0
0,120,276.0,0.002128630074502053,0.0,0,0,0.0,0.0,0
1,961,48.0,0.0057777102022198625,0.0,0,0,0.0,0.0,0
1,1347,173.0,0.0050174851756119845,0.0,0,0,0.0,0.0,0
0,794,173.0,0.0050174851756119845,0.0,0,0,0.0,0.0,0
1,1083,288.0,0.010034970351223967,0.0,0,0,0.0,0.0,0
0,3201,26.0,0.009730880340580818,0.0,0,0,0.0,0.0,0
1,1632,243.0,0.0042572601490041065,0.0,0,0,0.0,0.0,0
