city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
1,38,31.0,0.0041893590280687055,0.0,0,0,0.0,0.0,0
0,235,101.0,0.0028646455001193603,0.0,0,0,0.0,0.0,0
1,245,230.0,0.025555090071219068,0.0,0,1,0.0,0.0,0
0,4028,140.0,0.015278109333969912,0.0,0,1,0.0,0.0,0
0,2536,259.0,0.02267844354261163,0.0,0,1,0.0,0.0,0
0,1290,307.0,0.012413463833850558,0.0,0,0,0.0,0.0,0
0,508,259.0,0.02267844354261163,0.0,0,1,0.0,0.0,0
0,862,120.0,0.032465982334686144,0.0,0,1,0.0,0.0,0
0,569,120.0,0.032465982334686144,0.0,0,1,0.0,0.0,0
1,592,390.0,0.0012568077084206116,0.0,0,0,0.0,0.0,0
1,2114,337.0,0.0,0.0,0,0,0.0,0.0,0
1,1175,40.0,0.018014243820695414,0.0,0,1,0.0,0.0,0
0,2659,95.0,0.01121986154213416,0.0,0,0,0.0,0.0,0
0,2721,260.0,0.0014323227500596801,0.0,0,0,0.0,0.0,0
1,104,246.0,0.008378718056137411,0.0,0,0,0.0,0.0,0
1,1230,283.0,0.004608294930875576,0.0,0,0,0.0,0.0,0
1,2402,259.0,0.025136154168412198,0.0,0,1,0.0,0.0,0
1,616,21.0,0.004608294930875576,0.0,0,0,0.0,0.0,0
0,2129,150.0,0.0035808068751492002,0.0,0,0,0.0,0.0,0
1,2354,259.0,0.025136154168412198,0.0,0,1,0.0,0.0,0
0,1454,42.0,0.0038195273334924802,0.0,0,0,0.0,0.0,0
0,3058,189.0,0.0038195273334924802,0.0,0,0,0.0,0.0,0
1,2000,112.0,0.005865102639296188,0.0,0,0,0.0,0.0,0
0,160,113.0,0.004535688708522321,0.0,0,0,0.0,0.0,0
0,2888,95.0,0.01121986154213416,0.0,0,0,0.0,0.0,0
1,656,148.0,0.011311269375785499,0.0,0,0,0.0,0.0,0
1,1946,84.0,0.005446166736489317,0.0,0,0,0.0,0.0,0
0,3337,95.0,0.01121986154213416,0.0,0,0,0.0,0.0,0
0,1190,290.0,0.008832656958701364,0.0,0,0,0.0,0.0,0
1,1362,233.0,0.0041893590280687055,0.0,0,0,0.0,0.0,0
0,1655,59.0,0.0033420864168059203,0.0,0,0,0.0,0.0,0
0,1282,173.0,0.005490570541895443,0.0,0,0,0.0,0.0,0
1,229,259.0,0.025136154168412198,0.0,0,1,0.0,0.0,0
1,290,39.0,0.005865102639296188,0.0,0,0,0.0,0.0,0
0,1400,307.0,0.012413463833850558,0.0,0,0,0.0,0.0,0
1,1220,22.0,0.014243820695433587,0.0,0,0,0.0,0.0,0
0,2546,233.0,0.005729291000238723,0.0,0,0,0.0,0.0,0
0,3443,71.0,0.010264979708761042,0.0,0,0,0.0,0.0,0
1,626,9.0,0.005446166736489317,0.0,0,0,0.0,0.0,0
0,3836,118.0,0.0021484841250895203,0.0,0,0,0.0,0.0,0
0,833,14.0,0.0011936022917164002,0.0,0,0,0.0,0.0,0
1,467,181.0,4.1893590280687055E-4,0.0,0,0,0.0,0.0,0
1,2317,302.0,0.0020946795140343527,0.0,0,0,0.0,0.0,0
0,155,31.0,0.0031033659584626403,0.0,0,0,0.0,0.0,0
1,668,229.0,0.0033514872224549644,0.0,0,0,0.0,0.0,0
1,1583,233.0,0.0041893590280687055,0.0,0,0,0.0,0.0,0
1,1898,37.0,0.0016757436112274822,0.0,0,0,0.0,0.0,0
1,967,33.0,0.008378718056137411,0.0,0,0,0.0,0.0,0
1,525,8.0,0.0020946795140343527,0.0,0,0,0.0,0.0,0
0,449,2.0,0.0028646455001193603,0.0,0,0,0.0,0.0,0
