city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
1,38,31.0,0.00909347869698334,33.0,0,0,0.11539193035465493,38.0,1
0,235,101.0,0.004421545385520421,44.0,0,0,0.05582779533985569,569.0,0
1,245,230.0,0.04566862898255834,230.0,1,1,0.09282178804480343,104.0,0
0,4028,140.0,0.008692980595690536,70.0,0,0,0.04812076328887,1454.0,0
0,2536,259.0,0.02380750446438964,70.0,0,1,0.06584159105346776,2536.0,1
0,1290,307.0,0.02809439716951994,120.0,0,1,0.11858671208977144,449.0,0
0,508,259.0,0.019544312139319456,44.0,0,1,0.05405138573950103,2536.0,0
0,862,120.0,0.013184755034085902,44.0,0,0,0.02278448315102003,449.0,0
0,569,120.0,0.035986885513035506,70.0,0,1,0.0621886856835581,449.0,0
1,592,390.0,0.002666621708372936,233.0,0,0,0.06224274689174826,229.0,0
1,2114,337.0,8.541119025677432E-4,70.0,0,0,0.02926495633423505,1362.0,0
1,1175,40.0,0.02043139398887526,26.0,0,1,0.06608663081562365,2317.0,0
0,2659,95.0,0.0020092306376546507,70.0,0,0,0.009487310457844783,862.0,0
0,2721,260.0,9.717627079827613E-4,44.0,0,0,0.0234978867189951,2888.0,0
1,104,246.0,9.635617176415341E-4,26.0,0,0,0.017398074301193715,38.0,0
1,1230,283.0,0.05174353205841898,288.0,0,1,0.37410972890208394,1230.0,1
1,2402,259.0,0.040519672734292356,39.0,0,1,0.07917621076523833,290.0,0
1,616,21.0,0.01729537467127538,39.0,0,1,0.12717863041690794,2402.0,0
0,2129,150.0,0.0023041474654379624,26.0,0,1,0.039994080466002314,449.0,0
1,2354,259.0,0.025479237017476362,70.0,0,1,0.051493589010683974,290.0,0
0,1454,42.0,0.007885585349844008,44.0,0,0,0.09559731909966791,1454.0,1
0,3058,189.0,0.007945051422157942,70.0,0,0,0.1450774633761689,3058.0,1
1,2000,112.0,0.011344337018220105,70.0,0,0,0.09711798662458719,2000.0,1
0,160,113.0,6.039501710363463E-4,44.0,0,0,0.011852527002814297,1282.0,0
0,2888,95.0,0.0036400471232844356,120.0,0,0,0.017187801386566056,862.0,0
1,656,148.0,0.009947525806641553,39.0,0,0,0.048765993389897754,38.0,0
1,1946,84.0,0.01678181114671113,287.0,0,1,0.12871472647348972,1946.0,1
0,3337,95.0,0.0045285547341185894,120.0,0,0,0.020491603943443522,862.0,0
0,1190,290.0,0.00983450170779426,44.0,0,0,0.08107894489763165,1190.0,1
