0	14719	4	"San Francisco"	"St. Thomas More Catholic Church"	Professional & Other Places::Spiritual Center::Church	37.712149731391484	-122.47299779061919
0	14719	4	"San Francisco"	"SFSU Bookstore"	Shop & Service::Bookstore	37.722591733502405	-122.47839689254761
0	14719	4	"San Francisco"	"Ocean View Branch Library"	Professional & Other Places::Library	37.7142467825406	-122.466651731129
0	14719	4	"San Francisco"	"Café Reina"	Food::Café	37.717686	-122.474244
0	14719	4	"San Francisco"	"Walgreens"	Shop & Service::Drugstore / Pharmacy	37.71072511585069	-122.46732062838718
0	14719	4	"San Francisco"	"19th Ave & Holloway Muni Station"	Travel & Transport::Bus Station::Bus Line	37.721290588378906	-122.47530364990234
0	14719	4	"San Francisco"	"Park 77"	Nightlife Spot::Bar	37.71756554001626	-122.47375398874283
0	14719	4	"San Francisco"	"Frozen Cup"	Food::Ice Cream Shop	37.717568	-122.474514
0	14719	4	"San Francisco"	"Gym Building-SFSU"	College & University::College Gym	37.723563410759795	-122.47852563858032
0	14719	4	"San Francisco"	"Park Merced"	Professional & Other Places::Building	37.7139997811633	-122.472047011824
0	14719	4	"San Francisco"	"Ethnic Studies and Psychology Building"	College & University::College Academic Building::College Science Building	37.723563410759795	-122.47924447059631
0	14719	4	"San Francisco"	"Diala pizza"	Arts & Entertainment::Arcade	37.71451429746504	-122.4702228189838
0	14719	4	"San Francisco"	"SFSU Dance Studio - Gym 146"	College & University::College Gym	37.7228250666667	-122.47774155
0	14719	4	"San Francisco"	"Hall Of Flame Burger"	Food::Burger Joint	37.71756112575531	-122.47393798595849
0	14719	4	"San Francisco"	"Top Of Campus - SFSU"	::College & University	37.72138852661095	-122.47540786554393
0	14719	4	"San Francisco"	"Papa John's Pizza"	Food::Pizza Place	37.71753795759998	-122.47386932373047
0	14719	4	"San Francisco"	"Ike's Place"	Food::Sandwich Place	37.72216833551757	-122.47849223810992
0	14719	4	"San Francisco"	"Oceanview Village"	Shop & Service::Miscellaneous Shop	37.71039667095101	-122.46825486615505
0	14719	4	"San Francisco"	"Muni Stop at Arch and Randolph"	Travel & Transport::Light Rail	37.714304	-122.466981
0	14719	4	"San Francisco"	"Underdog"	Food::Hot Dog Joint	37.7224798528259	-122.479083675487
0	14719	4	"San Francisco"	"Muni Metro Stop - 19th & Holloway (SF State)"	Travel & Transport::Light Rail	37.72163065153663	-122.47519969940186
0	14719	4	"San Francisco"	"Hensill Hall"	College & University::College Academic Building::College Science Building	37.72351249349073	-122.47644424438477
0	2189	1	"Oakland"	"The Roundtable"	Professional & Other Places::Military Base	37.7408561706543	-122.15668487548828
0	2189	1	"Oakland"	"Castlemont High School"	College & University::General College & University	37.7587435036838	-122.164435234769
0	2189	1	"Oakland"	"Youth Empowerment High School"	Professional & Other Places::School::High School	37.76625370128504	-122.15380668640137
0	2189	1	"Oakland"	"Bishop O'Dowd High School"	Professional & Other Places::School::High School	37.75337767150935	-122.15470529979947
0	2189	1	"Oakland"	"Allen Temple Baptist Church"	Professional & Other Places::Spiritual Center::Church	37.7525456074857	-122.17808892430585
0	2189	1	"Oakland"	"True Fellowship Family Worship Center"	Professional & Other Places::Spiritual Center::Church	37.747167630985736	-122.17211322323236
0	2189	1	"Oakland"	"Tiny's Ink"	Shop & Service::Tattoo Parlor	37.745549	-122.171633
0	2189	1	"Oakland"	"Oak Knoll"	Food::Deli / Bodega	37.771097	-122.154682
0	2189	1	"Oakland"	"Durant Marketplace"	Shop & Service::Flea Market	37.7371286791692	-122.163764424182
0	2189	1	"Oakland"	"Toler Heights"	::Professional & Other Places	37.75062171220386	-122.15355760846087
0	2189	1	"Oakland"	"True Fellowship Family Worship Center"	Professional & Other Places::Spiritual Center::Church	37.747167630985736	-122.17211322323236
0	2189	1	"Oakland"	"Apt. C : Ron's Grill"	Food::Cajun / Creole Restaurant	37.75015554343072	-122.17444145796432
0	2189	1	"Oakland"	"Rides at the Oakland Zoo"	Arts & Entertainment::Theme Park	37.7493575190747	-122.145052113769
