city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
1,2255,92.0,0.020108923334729762,0.0,0,1,0.0,0.0,0
0,3072,32.0,0.007161613750298406,0.0,0,0,0.0,0.0,0
1,1787,92.0,0.020108923334729762,0.0,0,1,0.0,0.0,0
1,1749,288.0,0.015081692501047326,0.0,0,1,0.0,0.0,0
0,2674,18.0,0.00405824779183576,0.0,0,0,0.0,0.0,0
0,2981,92.0,0.023872045834328035,0.0,0,1,0.0,0.0,0
1,2358,318.0,0.006284038542103058,0.0,0,0,0.0,0.0,0
1,670,73.0,0.007121910347716799,0.0,0,0,0.0,0.0,0
1,747,309.0,4.1893590280687055E-4,0.0,0,0,0.0,0.0,0
0,2531,84.0,0.011697302458820719,0.0,0,0,0.0,0.0,0
1,1744,64.0,0.007959782153330541,0.0,0,0,0.0,0.0,0
0,874,259.0,0.02291716400095491,0.0,0,1,0.0,0.0,0
0,1946,55.0,9.548818333731201E-4,0.0,0,0,0.0,0.0,0
0,671,162.0,0.004535688708522321,0.0,0,0,0.0,0.0,0
1,1696,70.0,0.02429828236279846,0.0,0,1,0.0,0.0,0
1,589,2.0,0.0033514872224549644,0.0,0,0,0.0,0.0,0
0,2324,239.0,0.020052518500835535,0.0,0,1,0.0,0.0,0
1,738,95.0,0.017595307917888544,0.0,0,1,0.0,0.0,0
0,3141,208.0,0.0021484841250895203,0.0,0,0,0.0,0.0,0
1,1562,44.0,0.014243820695433587,0.0,0,0,0.0,0.0,0
0,4128,299.0,0.01121986154213416,0.0,0,0,0.0,0.0,0
0,2950,160.0,0.009310097875387923,0.0,0,0,0.0,0.0,0
1,1564,73.0,0.007121910347716799,0.0,0,0,0.0,0.0,0
1,1278,49.0,0.02052785923753663,0.0,0,1,0.0,0.0,0
0,720,8.0,0.010503700167104321,0.0,0,0,0.0,0.0,0
0,3536,160.0,0.009310097875387923,0.0,0,0,0.0,0.0,0
0,2814,84.0,0.011697302458820719,0.0,0,0,0.0,0.0,0
0,2096,241.0,0.0035808068751492002,0.0,0,0,0.0,0.0,0
1,2232,140.0,0.011730205278592368,0.0,0,0,0.0,0.0,0
0,664,44.0,0.03867271425161137,0.0,0,1,0.0,0.0,0
1,610,68.0,0.005027230833682447,0.0,0,0,0.0,0.0,0
0,3747,250.0,0.0028646455001193603,0.0,0,0,0.0,0.0,0
0,1128,32.0,0.007161613750298406,0.0,0,0,0.0,0.0,0
1,390,155.0,0.005865102639296188,0.0,0,0,0.0,0.0,0
1,867,150.0,0.00879765395894428,0.0,0,0,0.0,0.0,0
1,1283,251.0,0.0016757436112274822,0.0,0,0,0.0,0.0,0
0,1889,315.0,0.008116495583671526,0.0,0,0,0.0,0.0,0
0,971,48.0,0.005968011458582004,0.0,0,0,0.0,0.0,0
1,2240,2.0,0.0033514872224549644,0.0,0,0,0.0,0.0,0
0,712,243.0,0.0038195273334924802,0.0,0,0,0.0,0.0,0
1,2190,269.0,0.0041893590280687055,0.0,0,0,0.0,0.0,0
1,892,312.0,0.005027230833682447,0.0,0,0,0.0,0.0,0
1,1090,70.0,0.02429828236279846,0.0,0,1,0.0,0.0,0
1,926,40.0,0.018014243820695414,0.0,0,1,0.0,0.0,0
0,1315,193.0,0.0014323227500596801,0.0,0,0,0.0,0.0,0
0,794,173.0,0.005490570541895443,0.0,0,0,0.0,0.0,0
0,1397,239.0,0.020052518500835535,0.0,0,1,0.0,0.0,0
1,668,229.0,0.0033514872224549644,0.0,0,0,0.0,0.0,0
1,328,252.0,0.0025136154168412233,0.0,0,0,0.0,0.0,0
0,3975,120.0,0.03270470279302942,0.0,0,1,0.0,0.0,0
