city,index_within_city,venue_cat,correctCategoryPredictionProb,predictedCategory,isPredictedCategoryCorrect,inTopTen,correctLocationPredictionProb,predictedLocation,isPredictedLocationCorrect
1,2255,92.0,0.022506082725060803,0.0,0,1,0.0,0.0,0
0,3072,32.0,0.00790754257907542,0.0,0,0,0.0,0.0,0
1,1787,92.0,0.022506082725060803,0.0,0,1,0.0,0.0,0
1,1749,288.0,0.010036496350364955,0.0,0,0,0.0,0.0,0
0,2674,18.0,0.002889294403892943,0.0,0,0,0.0,0.0,0
0,2981,92.0,0.022506082725060803,0.0,0,1,0.0,0.0,0
1,2358,318.0,0.010188564476885636,0.0,0,0,0.0,0.0,0
1,670,73.0,0.004714111922141116,0.0,0,0,0.0,0.0,0
1,747,309.0,3.0413625304136254E-4,0.0,0,0,0.0,0.0,0
0,2531,84.0,0.009580291970802911,0.0,0,0,0.0,0.0,0
1,1744,64.0,0.00532238442822384,0.0,0,0,0.0,0.0,0
0,874,259.0,0.024178832116788295,0.0,0,1,0.0,0.0,0
0,1946,55.0,0.0013686131386861315,0.0,0,0,0.0,0.0,0
0,671,162.0,0.0038017031630170296,0.0,0,0,0.0,0.0,0
1,1696,70.0,0.03147810218978099,0.0,0,1,0.0,0.0,0
1,589,2.0,0.0031934306569343053,0.0,0,0,0.0,0.0,0
0,2324,239.0,0.017183698296836965,0.0,0,1,0.0,0.0,0
1,738,95.0,0.013990267639902663,0.0,0,0,0.0,0.0,0
0,3141,208.0,0.001672749391727494,0.0,0,0,0.0,0.0,0
1,1562,44.0,0.029805352798053495,0.0,0,1,0.0,0.0,0
0,4128,299.0,0.00927615571776155,0.0,0,0,0.0,0.0,0
0,2950,160.0,0.008819951338199506,0.0,0,0,0.0,0.0,0
1,1564,73.0,0.004714111922141116,0.0,0,0,0.0,0.0,0
1,1278,49.0,0.015510948905109474,0.0,0,1,0.0,0.0,0
0,720,8.0,0.007603406326034057,0.0,0,0,0.0,0.0,0
0,3536,160.0,0.008819951338199506,0.0,0,0,0.0,0.0,0
0,2814,84.0,0.009580291970802911,0.0,0,0,0.0,0.0,0
0,2096,241.0,0.0024330900243309,0.0,0,0,0.0,0.0,0
1,2232,140.0,0.014142335766423344,0.0,0,0,0.0,0.0,0
0,664,44.0,0.029805352798053495,0.0,0,1,0.0,0.0,0
1,610,68.0,0.0031934306569343053,0.0,0,0,0.0,0.0,0
0,3747,250.0,0.0024330900243309,0.0,0,0,0.0,0.0,0
0,1128,32.0,0.00790754257907542,0.0,0,0,0.0,0.0,0
1,390,155.0,0.004105839416058392,0.0,0,0,0.0,0.0,0
1,867,150.0,0.0056265206812652025,0.0,0,0,0.0,0.0,0
1,1283,251.0,0.0033454987834549864,0.0,0,0,0.0,0.0,0
0,1889,315.0,0.006386861313868608,0.0,0,0,0.0,0.0,0
0,971,48.0,0.005930656934306565,0.0,0,0,0.0,0.0,0
1,2240,2.0,0.0031934306569343053,0.0,0,0,0.0,0.0,0
0,712,243.0,0.004409975669099754,0.0,0,0,0.0,0.0,0
1,2190,269.0,0.002889294403892943,0.0,0,0,0.0,0.0,0
1,892,312.0,0.003041362530413624,0.0,0,0,0.0,0.0,0
1,1090,70.0,0.03147810218978099,0.0,0,1,0.0,0.0,0
1,926,40.0,0.014598540145985387,0.0,0,1,0.0,0.0,0
0,1315,193.0,0.0010644768856447689,0.0,0,0,0.0,0.0,0
0,794,173.0,0.005170316301703159,0.0,0,0,0.0,0.0,0
0,1397,239.0,0.017183698296836965,0.0,0,1,0.0,0.0,0
1,668,229.0,0.0019768856447688566,0.0,0,0,0.0,0.0,0
1,328,252.0,0.0013686131386861315,0.0,0,0,0.0,0.0,0
0,3975,120.0,0.026003649635036468,0.0,0,1,0.0,0.0,0
